,minedex_coords,minedex_site,wamex_lat,wamex_lon,distance
0,"(-17.34893, 128.022095)",S0001442,-17.234642,128.032146,12.693593881734987 km
1,"(-17.31078, 128.023499)",S0002890,-17.234642,128.032146,8.476376684524638 km
2,"(-17.3526, 128.027695)",S0019720,-17.234642,128.032146,13.063277176872425 km
3,"(-17.3526, 128.027695)",S0019821,-17.234642,128.032146,13.063277176872425 km
4,"(-17.338411, 128.017007)",S0231765,-17.234642,128.032146,11.59661465949521 km
5,"(-17.34893, 128.022095)",S0001442,-17.234642,128.032146,12.693593881734987 km
6,"(-17.31078, 128.023499)",S0002890,-17.234642,128.032146,8.476376684524638 km
7,"(-17.3526, 128.027695)",S0019720,-17.234642,128.032146,13.063277176872425 km
8,"(-17.3526, 128.027695)",S0019821,-17.234642,128.032146,13.063277176872425 km
9,"(-17.338411, 128.017007)",S0231765,-17.234642,128.032146,11.59661465949521 km
10,"(-17.34893, 128.022095)",S0001442,-17.234642,128.032146,12.693593881734987 km
11,"(-17.31078, 128.023499)",S0002890,-17.234642,128.032146,8.476376684524638 km
12,"(-17.3526, 128.027695)",S0019720,-17.234642,128.032146,13.063277176872425 km
13,"(-17.3526, 128.027695)",S0019821,-17.234642,128.032146,13.063277176872425 km
14,"(-17.338411, 128.017007)",S0231765,-17.234642,128.032146,11.59661465949521 km
15,"(-17.34893, 128.022095)",S0001442,-17.216592,128.047184,14.887105963431889 km
16,"(-17.31078, 128.023499)",S0002890,-17.216592,128.047184,10.723929875137832 km
17,"(-17.338411, 128.017007)",S0231765,-17.216592,128.047184,13.858552003780353 km
18,"(-17.34893, 128.022095)",S0001442,-17.216028,128.048165,14.967484643201628 km
19,"(-17.31078, 128.023499)",S0002890,-17.216028,128.048165,10.809450767491281 km
20,"(-17.338411, 128.017007)",S0231765,-17.216028,128.048165,13.943697730389472 km
21,"(-17.34893, 128.022095)",S0001442,-17.216586,128.047729,14.898251258687418 km
22,"(-17.31078, 128.023499)",S0002890,-17.216586,128.047729,10.738332804320834 km
23,"(-17.338411, 128.017007)",S0231765,-17.216586,128.047729,13.872728716588439 km
24,"(-17.34893, 128.022095)",S0001442,-17.216544,128.048435,14.916732128898445 km
25,"(-17.31078, 128.023499)",S0002890,-17.216544,128.048435,10.761097359366227 km
26,"(-17.338411, 128.017007)",S0231765,-17.216544,128.048435,13.895108240768197 km
27,"(-17.31078, 128.023499)",S0002890,-17.214385,128.048747,11.00088129480011 km
28,"(-17.338411, 128.017007)",S0231765,-17.214385,128.048747,14.135041016739969 km
29,"(-17.34893, 128.022095)",S0001442,-17.216492,128.045003,14.858223710597178 km
30,"(-17.31078, 128.023499)",S0002890,-17.216492,128.045003,10.682654604189233 km
31,"(-17.338411, 128.017007)",S0231765,-17.216492,128.045003,13.81751072333861 km
32,"(-17.34893, 128.022095)",S0001442,-17.216005,128.0454,14.918347876624388 km
33,"(-17.31078, 128.023499)",S0002890,-17.216005,128.0454,10.744380458356877 km
34,"(-17.338411, 128.017007)",S0231765,-17.216005,128.0454,13.879268579289642 km
35,"(-17.31078, 128.023499)",S0002890,-17.212844,128.049639,11.18953431570892 km
36,"(-17.338411, 128.017007)",S0231765,-17.212844,128.049639,14.323394322045342 km
37,"(-17.31078, 128.023499)",S0002890,-17.213359,128.049495,11.130520272727793 km
38,"(-17.338411, 128.017007)",S0231765,-17.213359,128.049495,14.264385852748719 km
39,"(-17.31078, 128.023499)",S0002890,-17.213305,128.049655,11.140544983569697 km
40,"(-17.338411, 128.017007)",S0231765,-17.213305,128.049655,14.274312239411076 km
41,"(-17.34893, 128.022095)",S0001442,-17.232576,128.032891,12.92823665487207 km
42,"(-17.31078, 128.023499)",S0002890,-17.232576,128.032891,8.712435856740418 km
43,"(-17.3526, 128.027695)",S0019720,-17.232576,128.032891,13.294833417538017 km
44,"(-17.3526, 128.027695)",S0019821,-17.232576,128.032891,13.294833417538017 km
45,"(-17.338411, 128.017007)",S0231765,-17.232576,128.032891,11.834137354278324 km
46,"(-17.34893, 128.022095)",S0001442,-17.235519,128.032114,12.596593519637466 km
47,"(-17.31078, 128.023499)",S0002890,-17.235519,128.032114,8.379523910575562 km
48,"(-17.3526, 128.027695)",S0019720,-17.235519,128.032114,12.966158407288129 km
49,"(-17.3526, 128.027695)",S0019821,-17.235519,128.032114,12.966158407288129 km
50,"(-17.338411, 128.017007)",S0231765,-17.235519,128.032114,11.500026633159456 km
51,"(-17.34893, 128.022095)",S0001442,-17.236137,128.032844,12.535281968985384 km
52,"(-17.31078, 128.023499)",S0002890,-17.236137,128.032844,8.320454287800386 km
53,"(-17.3526, 128.027695)",S0019720,-17.236137,128.032844,12.900868621571576 km
54,"(-17.3526, 128.027695)",S0019821,-17.236137,128.032844,12.900868621571576 km
55,"(-17.338411, 128.017007)",S0231765,-17.236137,128.032844,11.443468228305674 km
56,"(-17.34893, 128.022095)",S0001442,-17.236083,128.032891,12.541689728108278 km
57,"(-17.31078, 128.023499)",S0002890,-17.236083,128.032891,8.32698571812307 km
58,"(-17.3526, 128.027695)",S0019720,-17.236083,128.032891,12.907052430609799 km
59,"(-17.3526, 128.027695)",S0019821,-17.236083,128.032891,12.907052430609799 km
60,"(-17.338411, 128.017007)",S0231765,-17.236083,128.032891,11.450115508954674 km
61,"(-17.34893, 128.022095)",S0001442,-17.235255,128.029811,12.607409532026535 km
62,"(-17.31078, 128.023499)",S0002890,-17.235255,128.029811,8.385423412051543 km
63,"(-17.3526, 128.027695)",S0019720,-17.235255,128.029811,12.98880955604413 km
64,"(-17.3526, 128.027695)",S0019821,-17.235255,128.029811,12.98880955604413 km
65,"(-17.338411, 128.017007)",S0231765,-17.235255,128.029811,11.497401584015076 km
66,"(-17.34893, 128.022095)",S0001442,-17.230746,128.030079,13.107226482300646 km
67,"(-17.31078, 128.023499)",S0002890,-17.230746,128.030079,8.885130572874068 km
68,"(-17.3526, 128.027695)",S0019720,-17.230746,128.030079,13.488262019609834 km
69,"(-17.3526, 128.027695)",S0019821,-17.230746,128.030079,13.488262019609834 km
70,"(-17.338411, 128.017007)",S0231765,-17.230746,128.030079,11.996325676506515 km
71,"(-17.34893, 128.022095)",S0001442,-17.236559,128.028506,12.455039654845928 km
72,"(-17.31078, 128.023499)",S0002890,-17.236559,128.028506,8.231440122290513 km
73,"(-17.3526, 128.027695)",S0019720,-17.236559,128.028506,12.842834518037108 km
74,"(-17.3526, 128.027695)",S0019821,-17.236559,128.028506,12.842834518037108 km
75,"(-17.338411, 128.017007)",S0231765,-17.236559,128.028506,11.338313750957274 km
76,"(-17.34893, 128.022095)",S0001442,-17.2443,128.025634,11.58577493965161 km
77,"(-17.31078, 128.023499)",S0002890,-17.2443,128.025634,7.360995155182282 km
78,"(-17.3526, 128.027695)",S0019720,-17.2443,128.025634,11.987836735866816 km
79,"(-17.3526, 128.027695)",S0019821,-17.2443,128.025634,11.987836735866816 km
80,"(-17.338411, 128.017007)",S0231765,-17.2443,128.025634,10.455803016687105 km
81,"(-17.34893, 128.022095)",S0001442,-17.244375,128.026208,11.5796228361758 km
82,"(-17.31078, 128.023499)",S0002890,-17.244375,128.026208,7.354836034112374 km
83,"(-17.3526, 128.027695)",S0019720,-17.244375,128.026208,11.97857691599633 km
84,"(-17.3526, 128.027695)",S0019821,-17.244375,128.026208,11.97857691599633 km
85,"(-17.338411, 128.017007)",S0231765,-17.244375,128.026208,10.45306921105235 km
86,"(-17.34893, 128.022095)",S0001442,-17.245284,128.025498,11.476466794315145 km
87,"(-17.31078, 128.023499)",S0002890,-17.245284,128.025498,7.2517082880392225 km
88,"(-17.3526, 128.027695)",S0019720,-17.245284,128.025498,11.879229407800494 km
89,"(-17.3526, 128.027695)",S0019821,-17.245284,128.025498,11.879229407800494 km
90,"(-17.338411, 128.017007)",S0231765,-17.245284,128.025498,10.3460541546342 km
91,"(-17.34893, 128.022095)",S0001442,-17.246225,128.025681,11.373012288767857 km
92,"(-17.31078, 128.023499)",S0002890,-17.246225,128.025681,7.1482164487875295 km
93,"(-17.3526, 128.027695)",S0019720,-17.246225,128.025681,11.774737549165865 km
94,"(-17.3526, 128.027695)",S0019821,-17.246225,128.025681,11.774737549165865 km
95,"(-17.338411, 128.017007)",S0231765,-17.246225,128.025681,10.244046122809571 km
96,"(-17.34893, 128.022095)",S0001442,-17.249021,128.024462,11.060044729811773 km
97,"(-17.31078, 128.023499)",S0002890,-17.249021,128.024462,6.835778503325928 km
98,"(-17.3526, 128.027695)",S0019720,-17.249021,128.024462,11.468503526094688 km
99,"(-17.3526, 128.027695)",S0019821,-17.249021,128.024462,11.468503526094688 km
100,"(-17.338411, 128.017007)",S0231765,-17.249021,128.024462,9.924712014107323 km
101,"(-17.34893, 128.022095)",S0001442,-17.231759,128.024665,12.970477979512287 km
102,"(-17.31078, 128.023499)",S0002890,-17.231759,128.024665,8.746308418240998 km
103,"(-17.3526, 128.027695)",S0019720,-17.231759,128.024665,13.377649167308043 km
104,"(-17.3526, 128.027695)",S0019821,-17.231759,128.024665,13.377649167308043 km
105,"(-17.338411, 128.017007)",S0231765,-17.231759,128.024665,11.831480170529044 km
106,"(-17.75153, 127.831596)",S0001805,-17.742535,127.903385,7.6783918546429275 km
107,"(-17.656892, 127.991025)",S0020238,-17.742535,127.903385,13.277119022040617 km
108,"(-17.653231, 127.990501)",S0022425,-17.742535,127.903385,13.531392202385549 km
109,"(-17.75153, 127.831596)",S0223033,-17.742535,127.903385,7.6783918546429275 km
110,"(-17.656892, 127.991025)",S0224312,-17.742535,127.903385,13.277119022040617 km
111,"(-17.75153, 127.831596)",S0001805,-17.737059,127.90339,7.7808481108380585 km
112,"(-17.656892, 127.991025)",S0020238,-17.737059,127.90339,12.851165473556417 km
113,"(-17.653231, 127.990501)",S0022425,-17.737059,127.90339,13.094961786768364 km
114,"(-17.75153, 127.831596)",S0223033,-17.737059,127.90339,7.7808481108380585 km
115,"(-17.656892, 127.991025)",S0224312,-17.737059,127.90339,12.851165473556417 km
116,"(-17.75153, 127.831596)",S0001805,-17.737963,127.903422,7.764181867418048 km
117,"(-17.656892, 127.991025)",S0020238,-17.737963,127.903422,12.917986756551436 km
118,"(-17.653231, 127.990501)",S0022425,-17.737963,127.903422,13.163639812076717 km
119,"(-17.75153, 127.831596)",S0223033,-17.737963,127.903422,7.764181867418048 km
120,"(-17.656892, 127.991025)",S0224312,-17.737963,127.903422,12.917986756551436 km
121,"(-17.75153, 127.831596)",S0001805,-17.734329,127.903425,7.852271343376457 km
122,"(-17.656892, 127.991025)",S0020238,-17.734329,127.903425,12.641768403051184 km
123,"(-17.653231, 127.990501)",S0022425,-17.734329,127.903425,12.88003961949989 km
124,"(-17.75153, 127.831596)",S0223033,-17.734329,127.903425,7.852271343376457 km
125,"(-17.656892, 127.991025)",S0224312,-17.734329,127.903425,12.641768403051184 km
126,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
127,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
128,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
129,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
130,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
131,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
132,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
133,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
134,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
135,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
136,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
137,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
138,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
139,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
140,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
141,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
142,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
143,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
144,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
145,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
146,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
147,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
148,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
149,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
150,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
151,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
152,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
153,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
154,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
155,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
156,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
157,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
158,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
159,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
160,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
161,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
162,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
163,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
164,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
165,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
166,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
167,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
168,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
169,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
170,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
171,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
172,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
173,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
174,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
175,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
176,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
177,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
178,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
179,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
180,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
181,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
182,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
183,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
184,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
185,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
186,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
187,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
188,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
189,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
190,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
191,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
192,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
193,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
194,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
195,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
196,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
197,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
198,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
199,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
200,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
201,"(-17.75153, 127.831596)",S0001805,-17.688312,127.914021,11.197915046756902 km
202,"(-17.656892, 127.991025)",S0020238,-17.688312,127.914021,8.879303318772234 km
203,"(-17.653231, 127.990501)",S0022425,-17.688312,127.914021,8.995567308846862 km
204,"(-17.75153, 127.831596)",S0223033,-17.688312,127.914021,11.197915046756902 km
205,"(-17.656892, 127.991025)",S0224312,-17.688312,127.914021,8.879303318772234 km
206,"(-17.34893, 128.022095)",S0001442,-17.394922,128.088993,8.743787529132138 km
207,"(-17.31078, 128.023499)",S0002890,-17.394922,128.088993,11.626420965551935 km
208,"(-17.3526, 128.027695)",S0019720,-17.394922,128.088993,8.023408265870996 km
209,"(-17.3526, 128.027695)",S0019821,-17.394922,128.088993,8.023408265870996 km
210,"(-17.338411, 128.017007)",S0231765,-17.394922,128.088993,9.88153634235194 km
211,"(-17.75153, 127.831596)",S0001805,-17.697493,127.86534,6.969850040117763 km
212,"(-17.656892, 127.991025)",S0020238,-17.697493,127.86534,14.071456656860217 km
213,"(-17.653231, 127.990501)",S0022425,-17.697493,127.86534,14.15399393560583 km
214,"(-17.75153, 127.831596)",S0223033,-17.697493,127.86534,6.969850040117763 km
215,"(-17.656892, 127.991025)",S0224312,-17.697493,127.86534,14.071456656860217 km
216,"(-17.75153, 127.831596)",S0001805,-17.696056,127.862181,6.944082754485885 km
217,"(-17.656892, 127.991025)",S0020238,-17.696056,127.862181,14.340644486113828 km
218,"(-17.653231, 127.990501)",S0022425,-17.696056,127.862181,14.415885567407686 km
219,"(-17.75153, 127.831596)",S0223033,-17.696056,127.862181,6.944082754485885 km
220,"(-17.656892, 127.991025)",S0224312,-17.696056,127.862181,14.340644486113828 km
221,"(-17.75153, 127.831596)",S0001805,-17.691589,127.857127,7.1655417655378955 km
222,"(-17.656892, 127.991025)",S0020238,-17.691589,127.857127,14.716146603456865 km
223,"(-17.653231, 127.990501)",S0022425,-17.691589,127.857127,14.773917589098385 km
224,"(-17.75153, 127.831596)",S0223033,-17.691589,127.857127,7.1655417655378955 km
225,"(-17.656892, 127.991025)",S0224312,-17.691589,127.857127,14.716146603456865 km
226,"(-17.75153, 127.831596)",S0001805,-17.691805,127.858521,7.2007680204340065 km
227,"(-17.656892, 127.991025)",S0020238,-17.691805,127.858521,14.579731313028033 km
228,"(-17.653231, 127.990501)",S0022425,-17.691805,127.858521,14.639261283483778 km
229,"(-17.75153, 127.831596)",S0223033,-17.691805,127.858521,7.2007680204340065 km
230,"(-17.656892, 127.991025)",S0224312,-17.691805,127.858521,14.579731313028033 km
231,"(-17.75153, 127.831596)",S0001805,-17.707712,127.879099,6.993198262686144 km
232,"(-17.656892, 127.991025)",S0020238,-17.707712,127.879099,13.139306043796093 km
233,"(-17.653231, 127.990501)",S0022425,-17.707712,127.879099,13.268353257985927 km
234,"(-17.75153, 127.831596)",S0223033,-17.707712,127.879099,6.993198262686144 km
235,"(-17.656892, 127.991025)",S0224312,-17.707712,127.879099,13.139306043796093 km
236,"(-17.653231, 127.990501)",S0022425,-17.598473,127.86139,14.982472746772935 km
237,"(-17.75153, 127.831596)",S0001805,-17.688196,127.857978,7.547566544865531 km
238,"(-17.656892, 127.991025)",S0020238,-17.688196,127.857978,14.535074115791117 km
239,"(-17.653231, 127.990501)",S0022425,-17.688196,127.857978,14.58347321773711 km
240,"(-17.75153, 127.831596)",S0223033,-17.688196,127.857978,7.547566544865531 km
241,"(-17.656892, 127.991025)",S0224312,-17.688196,127.857978,14.535074115791117 km
242,"(-17.656892, 127.991025)",S0020238,-17.597729,127.932034,9.05916463079922 km
243,"(-17.653231, 127.990501)",S0022425,-17.597729,127.932034,8.7312060151806 km
244,"(-17.656892, 127.991025)",S0224312,-17.597729,127.932034,9.05916463079922 km
245,"(-30.534769, 122.084999)",S0002327,-30.486709,121.992519,10.353193986574643 km
246,"(-30.46896, 122.0392)",S0006632,-30.486709,121.992519,4.895210586061785 km
247,"(-30.46896, 122.0392)",S0006636,-30.486709,121.992519,4.895210586061785 km
248,"(-30.473487, 122.14775)",S0023181,-30.486709,121.992519,14.976942927703469 km
249,"(-30.534769, 122.084999)",S0002327,-30.602884,122.150855,9.845602454786613 km
250,"(-30.473487, 122.14775)",S0023181,-30.602884,122.150855,14.348247655586954 km
251,"(-30.534769, 122.084999)",S0002327,-30.603059,122.149956,9.805454810363964 km
252,"(-30.473487, 122.14775)",S0023181,-30.603059,122.149956,14.366114282968226 km
253,"(-30.534769, 122.084999)",S0002327,-30.605242,122.153974,10.238230560975351 km
254,"(-30.473487, 122.14775)",S0023181,-30.605242,122.153974,14.618773446842134 km
255,"(-30.534769, 122.084999)",S0002327,-30.605072,122.152807,10.151765116875078 km
256,"(-30.473487, 122.14775)",S0023181,-30.605072,122.152807,14.59579032728702 km
257,"(-30.534769, 122.084999)",S0002327,-30.604694,122.151579,10.044318370825987 km
258,"(-30.473487, 122.14775)",S0023181,-30.604694,122.151579,14.55045501132471 km
259,"(-30.198942, 121.274064)",S0001444,-30.266151,121.233643,8.405361176009352 km
260,"(-30.369413, 121.146744)",S0005015,-30.266151,121.233643,14.173721426890225 km
261,"(-30.369413, 121.146744)",S0005317,-30.266151,121.233643,14.173721426890225 km
262,"(-30.36174, 121.144501)",S0017496,-30.266151,121.233643,13.630899346795877 km
263,"(-30.373779, 121.147697)",S0019128,-30.266151,121.233643,14.5149309126808 km
264,"(-30.33502, 121.116997)",S0020032,-30.266151,121.233643,13.571703405348522 km
265,"(-30.188055, 121.195241)",S0021408,-30.266151,121.233643,9.413684553760804 km
266,"(-30.1535, 121.1788)",S0021409,-30.266151,121.233643,13.558539921996093 km
267,"(-30.358091, 121.143565)",S0022243,-30.266151,121.233643,13.377084216293346 km
268,"(-30.363484, 121.142884)",S0022245,-30.266151,121.233643,13.878977320333394 km
269,"(-30.198942, 121.274064)",S0001444,-30.2529,121.225794,7.574439711552484 km
270,"(-30.369413, 121.146744)",S0005015,-30.2529,121.225794,14.988098269565372 km
271,"(-30.369413, 121.146744)",S0005317,-30.2529,121.225794,14.988098269565372 km
272,"(-30.36174, 121.144501)",S0017496,-30.2529,121.225794,14.377929397508744 km
273,"(-30.33502, 121.116997)",S0020032,-30.2529,121.225794,13.871553004893945 km
274,"(-30.188055, 121.195241)",S0021408,-30.2529,121.225794,7.7669780218087325 km
275,"(-30.1535, 121.1788)",S0021409,-30.2529,121.225794,11.911997987049759 km
276,"(-30.358091, 121.143565)",S0022243,-30.2529,121.225794,14.090605433146695 km
277,"(-30.363484, 121.142884)",S0022245,-30.2529,121.225794,14.624745936631918 km
278,"(-30.198942, 121.274064)",S0001444,-30.25201,121.226694,7.443389588464971 km
279,"(-30.36174, 121.144501)",S0017496,-30.25201,121.226694,14.507837430114838 km
280,"(-30.33502, 121.116997)",S0020032,-30.25201,121.226694,14.001676695109358 km
281,"(-30.188055, 121.195241)",S0021408,-30.25201,121.226694,7.7093789912949475 km
282,"(-30.1535, 121.1788)",S0021409,-30.25201,121.226694,11.854242693351638 km
283,"(-30.358091, 121.143565)",S0022243,-30.25201,121.226694,14.220881969941274 km
284,"(-30.363484, 121.142884)",S0022245,-30.25201,121.226694,14.754686169036448 km
285,"(-29.835621, 121.077499)",S0016725,-29.767684,121.113735,8.305705891367968 km
286,"(-29.7945, 121.060204)",S0019443,-29.767684,121.113735,5.969088118804012 km
287,"(-29.686168, 120.99394)",S0226202,-29.767684,121.113735,14.696159215371644 km
288,"(-29.730645, 121.026225)",S0226203,-29.767684,121.113735,9.407838528241452 km
289,"(-30.761426, 122.176695)",S0002178,-30.81808,122.113432,8.724398788348239 km
290,"(-30.761426, 122.176695)",S0002178,-30.67491,122.167878,9.628672715020118 km
291,"(-30.761426, 122.176695)",S0002178,-30.676016,122.157523,9.645372726105178 km
292,"(-30.761426, 122.176695)",S0002178,-30.676467,122.157519,9.596364871537993 km
293,"(-30.761426, 122.176695)",S0002178,-30.660997,122.173623,11.137900393776603 km
294,"(-30.761426, 122.176695)",S0002178,-30.660993,122.173101,11.139776888456181 km
295,"(-30.761426, 122.176695)",S0002178,-30.66099,122.172579,11.141766696815058 km
296,"(-30.761426, 122.176695)",S0002178,-30.66099,122.172579,11.141766696815058 km
297,"(-26.821239, 117.739601)",S0018953,-26.881921,117.698651,7.85943112994464 km
298,"(-26.81215, 117.74924)",S0032048,-26.881921,117.698651,9.221951636359453 km
299,"(-26.82384, 117.79178)",S0032887,-26.881921,117.698651,11.272947810928406 km
300,"(-26.80673, 117.7496)",S0222855,-26.881921,117.698651,9.749488140682594 km
301,"(-26.825641, 117.788691)",S0224240,-26.881921,117.698651,10.906921044152966 km
302,"(-26.825641, 117.788691)",S0224720,-26.881921,117.698651,10.906921044152966 km
303,"(-26.819421, 117.751365)",S0224721,-26.881921,117.698651,8.683543184962511 km
304,"(-26.82459, 117.814499)",S0224722,-26.881921,117.698651,13.14952097858933 km
305,"(-26.889016, 117.794938)",S0224723,-26.881921,117.698651,9.598864575588323 km
306,"(-26.867584, 117.697279)",S0224724,-26.881921,117.698651,1.5944008886704732 km
307,"(-26.857938, 117.702502)",S0224725,-26.881921,117.698651,2.6847634173298447 km
308,"(-26.834262, 117.728124)",S0224726,-26.881921,117.698651,6.038594444427692 km
309,"(-26.821239, 117.739601)",S0230931,-26.881921,117.698651,7.85943112994464 km
310,"(-26.821239, 117.739601)",S0018953,-26.89553,117.685141,9.85138964460564 km
311,"(-26.81215, 117.74924)",S0032048,-26.89553,117.685141,11.221992343245798 km
312,"(-26.82384, 117.79178)",S0032887,-26.89553,117.685141,13.244045235279057 km
313,"(-26.80673, 117.7496)",S0222855,-26.89553,117.685141,11.740916097471123 km
314,"(-26.825641, 117.788691)",S0224240,-26.89553,117.685141,12.878682606071079 km
315,"(-26.825641, 117.788691)",S0224720,-26.89553,117.685141,12.878682606071079 km
316,"(-26.819421, 117.751365)",S0224721,-26.89553,117.685141,10.697142334371346 km
317,"(-26.889016, 117.794938)",S0224723,-26.89553,117.685141,10.93210651566557 km
318,"(-26.867584, 117.697279)",S0224724,-26.89553,117.685141,3.3230343945774474 km
319,"(-26.857938, 117.702502)",S0224725,-26.89553,117.685141,4.508335975511916 km
320,"(-26.834262, 117.728124)",S0224726,-26.89553,117.685141,8.020556660412511 km
321,"(-26.821239, 117.739601)",S0230931,-26.89553,117.685141,9.85138964460564 km
322,"(-30.509159, 122.340302)",S0019072,-30.617211,122.327956,12.03727392130224 km
323,"(-30.509159, 122.340302)",S0019072,-30.606991,122.319827,11.022303738353145 km
